,code,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close,incr,rsi6,rsi12,rsi24,upper_crossover_rsi_6,upper_crossover_rsi_12,upper_crossover_rsi_24,lower_crossover_rsi_6,lower_crossover_rsi_12,lower_crossover_rsi_24,lower_crossunder_rsi_6,lower_crossunder_rsi_12,lower_crossunder_rsi_24,upper_crossunder_rsi_6,upper_crossunder_rsi_12,upper_crossunder_rsi_24,crossover_6_12,crossover_6_24,crossover_12_24,crossunder_6_12,crossunder_6_24,crossunder_12_24
74,HK.03690,2019-01-10 00:00:00,44.95,44.95,46.2,44.6,0.0,0.00106,5847194,265903195.0,-1.4254385964912248,45.6,0,49.86433634987465,43.52159388546259,40.62222595176987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,HK.03690,2019-01-11 00:00:00,45.75,45.5,46.2,45.0,0.0,0.00084,4624201,210225872.0,1.2235817575083363,44.95,1,53.42861808225401,45.33897828159815,41.49240628029895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,HK.03690,2019-01-14 00:00:00,44.5,43.9,45.25,42.95,0.0,0.00174,9530176,417688287.0,-3.51648351648352,45.5,0,42.80527735054322,41.137974068057595,39.72518093547716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,HK.03690,2019-01-15 00:00:00,44.0,43.75,44.95,42.8,0.0,0.00102,5590377,244473647.0,-0.34168564920273026,43.9,0,41.868730547725114,40.75179567107661,39.56035022919946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,HK.03690,2019-01-16 00:00:00,44.25,44.6,44.7,43.0,0.0,0.00185,10180878,448612426.0,1.9428571428571462,43.75,1,49.397334885562216,44.00145649124908,41.00771671991878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,HK.03690,2019-01-17 00:00:00,44.65,44.2,45.35,43.95,0.0,0.00076,4152604,184735783.0,-0.896860986547082,44.6,0,46.03085502851772,42.796420780381865,40.531099823313255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,HK.03690,2019-01-18 00:00:00,45.05,45.55,46.0,44.7,0.0,0.00139,7606369,345329959.0,3.0542986425339236,44.2,1,57.704820357244024,48.036014971868774,42.86955285686518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,HK.03690,2019-01-21 00:00:00,45.55,45.65,47.45,44.9,0.0,0.00145,7943218,365319321.0,0.21953896816685275,45.55,1,58.50270503808416,48.41780890856165,43.04266917670837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,HK.03690,2019-01-22 00:00:00,45.6,43.9,46.4,42.5,0.0,0.00115,6306301,275218558.0,-3.833515881708653,45.65,0,41.902636062188954,42.461845109119416,40.78582736601533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,HK.03690,2019-01-23 00:00:00,43.25,43.45,44.1,43.0,0.0,0.0005,2731700,119200761.0,-1.0250569476081908,43.9,0,38.529148826934524,41.04547980326326,40.21997698524714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,HK.03690,2019-01-24 00:00:00,43.5,43.6,44.5,42.6,0.0,0.0007,3857606,168320016.0,0.34522439585730397,43.45,1,40.44694206981946,41.75200025929104,40.50706817057349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,HK.03690,2019-01-25 00:00:00,44.35,47.85,48.45,44.35,0.0,0.00256,14030655,660519105.0,9.747706422018348,43.6,1,71.1012163207748,57.496227293833115,47.9039645009229,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
86,HK.03690,2019-01-28 00:00:00,49.8,47.45,50.45,47.0,0.0,0.00156,8586835,417573031.0,-0.8359456635318674,47.85,0,67.19483043895272,55.943658634897524,47.32608247905197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,HK.03690,2019-01-29 00:00:00,47.3,47.5,47.95,46.2,0.0,0.00106,5815645,274857625.0,0.10537407797681171,47.45,1,67.46297390948709,56.10528873311182,47.40883361198732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,HK.03690,2019-01-30 00:00:00,48.0,49.0,49.35,47.8,0.0,0.00101,5523526,268014845.0,3.1578947368421053,47.5,1,74.86046802178902,60.81063753106887,49.87399892651053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,HK.03690,2019-01-31 00:00:00,50.0,53.3,53.95,49.5,0.0,0.00232,12735987,665974217.0,8.775510204081627,49.0,1,85.89335190947554,70.64977142986871,56.03810685343254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,HK.03690,2019-02-01 00:00:00,54.0,53.8,55.95,51.7,0.0,0.00261,14357202,775191932.0,0.9380863039399625,53.3,1,86.70735501212828,71.5556597233771,56.68441013708151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,HK.03690,2019-02-04 00:00:00,53.8,54.65,54.95,52.65,0.0,0.00265,14578867,782172586.0,1.5799256505576236,53.8,1,88.10730544774688,73.09566733122163,57.785329986290826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,HK.03690,2019-02-08 00:00:00,52.9,57.9,58.35,52.9,0.0,0.00115,6340228,355381223.0,5.9469350411710895,54.65,1,91.98185272359471,78.05213499682606,61.671982109264846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,HK.03690,2019-02-11 00:00:00,57.85,62.4,62.45,57.75,0.0,0.00216,11852485,724289488.0,7.772020725388601,57.9,1,94.79785731408316,82.83003603628381,66.17188030806213,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,HK.03690,2019-02-12 00:00:00,63.65,59.85,64.2,59.55,0.0,0.00135,7408072,450658707.0,-4.086538461538456,62.4,0,76.52278821071631,73.00540773672057,61.87630097818524,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
95,HK.03690,2019-02-13 00:00:00,58.85,58.65,60.5,58.6,0.0,0.00094,5176071,307977301.0,-2.0050125313283256,59.85,0,69.01009828819045,68.81513882347495,59.96482301346977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,HK.03690,2019-02-14 00:00:00,59.0,61.0,61.05,58.8,0.0,0.00107,5885185,354436196.0,4.006820119352091,58.65,1,74.81955958287256,72.22136123065054,62.34205513447217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,HK.03690,2019-02-15 00:00:00,60.8,58.4,60.8,58.25,0.0,0.00064,3537407,208847727.0,-4.262295081967215,61.0,0,59.90898561158967,63.80921805731954,58.34256829832702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
98,HK.03690,2019-02-18 00:00:00,59.8,58.3,60.1,58.2,0.0,0.00055,3021256,177751673.0,-0.1712328767123312,58.4,0,59.362972898729446,63.49888908286853,58.19273718729405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,HK.03690,2019-02-19 00:00:00,58.0,56.0,58.15,55.3,0.0,0.0014,7694804,432198233.0,-3.9451114922812986,58.3,0,47.431660889055145,56.59302241673326,54.81425807250863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,HK.03690,2019-02-20 00:00:00,55.05,56.75,57.7,55.05,0.0,0.00044,2431674,137274155.0,1.3392857142857142,56.0,1,51.26459876205433,58.209793622149704,55.68959451667849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,HK.03690,2019-02-21 00:00:00,58.15,58.55,58.8,56.5,0.0,0.00073,3996244,231823943.0,3.1718061674008755,56.75,1,59.72249852963813,61.92301914544329,57.739810795021434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,HK.03690,2019-02-22 00:00:00,58.85,58.75,59.2,57.85,0.0,0.00036,1956099,114736166.0,0.341588385994881,58.55,1,60.63342711995805,62.32874524736908,57.96530880348867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,HK.03690,2019-02-25 00:00:00,58.8,61.0,61.5,58.75,0.0,0.00119,6529686,394480717.0,3.829787234042553,58.75,1,69.84144426186778,66.68533775955066,60.443125478920244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
