,code,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close,incr,rsi6,rsi12,rsi24,crossover_6_12,crossover_6_24,crossover_12_24,upper_crossover_rsi_6,upper_crossover_rsi_12,upper_crossover_rsi_24,lower_crossover_rsi_6,lower_crossover_rsi_12,lower_crossover_rsi_24,crossunder_6_12,crossunder_6_24,crossunder_12_24,lower_crossunder_rsi_6,lower_crossunder_rsi_12,lower_crossunder_rsi_24,upper_crossunder_rsi_6,upper_crossunder_rsi_12,upper_crossunder_rsi_24
29,HK.800700,2020-09-04 00:00:00,7342.83,7588.02,7622.35,7290.83,0.0,0.0,0,90576490999.0,-1.5317814810681458,7706.06,0,54.288884512652636,61.09031906867917,62.82927573231153,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,HK.800700,2020-09-07 00:00:00,7481.19,7240.96,7487.95,7213.81,0.0,0.0,0,59922354878.0,-4.5737886826866605,7588.02,0,35.297324251916095,47.77501573954285,54.84351340845873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HK.800700,2020-09-08 00:00:00,7301.72,7123.28,7326.01,7007.09,0.0,0.0,0,45807037629.0,-1.6251988686583037,7240.96,0,30.899121880015414,44.21057428863147,52.48327040212006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,HK.800700,2020-09-09 00:00:00,6984.19,7015.64,7086.74,6906.75,0.0,0.0,0,38553288243.0,-1.511101627340206,7123.28,0,27.181545909821537,41.14726261910276,50.41253585349597,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33,HK.800700,2020-09-10 00:00:00,7133.84,6999.72,7200.8,6994.63,0.0,0.0,0,30700239844.0,-0.22692156382026546,7015.64,0,26.613265734662704,40.69234197042461,50.10742447749551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,HK.800700,2020-09-11 00:00:00,7001.26,7178.27,7195.96,6986.97,0.0,0.0,0,29193159907.0,2.5508163183670227,6999.72,1,42.72816190196566,47.75896358834032,53.407586491608114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,HK.800700,2020-09-14 00:00:00,7235.43,7317.31,7345.08,7232.97,0.0,0.0,0,32177797435.0,1.9369569548094452,7178.27,1,52.47927433942205,52.56079522587422,55.78410431095435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,HK.800700,2020-09-15 00:00:00,7327.13,7348.72,7374.48,7281.24,0.0,0.0,0,37439527704.0,0.4292561064106872,7317.31,1,54.57584416464937,53.61159819867909,56.309425843190574,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,HK.800700,2020-09-16 00:00:00,7401.88,7430.09,7464.42,7370.02,0.0,0.0,0,31676459245.0,1.1072676602183766,7348.72,1,60.054474873825704,56.344403903547104,57.668945974808636,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,HK.800700,2020-09-17 00:00:00,7403.11,7301.56,7433.0,7245.87,0.0,0.0,0,29872475797.0,-1.7298579155837916,7430.09,0,48.87977645997888,51.151758500673175,54.85548098287872,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
39,HK.800700,2020-09-18 00:00:00,7314.72,7371.82,7371.82,7237.95,0.0,0.0,0,36083178454.0,0.9622601197552209,7301.56,1,54.440762081658654,53.696501244519716,56.07776183398927,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,HK.800700,2020-09-21 00:00:00,7408.78,7195.75,7422.87,7188.84,0.0,0.0,0,29079648084.0,-2.388419684691158,7371.82,0,41.02149081005016,47.00255532217299,52.37002115766335,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,HK.800700,2020-09-22 00:00:00,7202.01,7233.32,7319.08,7144.89,0.0,0.0,0,23895000224.0,0.5221137476982901,7195.75,1,44.52299628826613,48.497111316466686,53.06104233558604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,HK.800700,2020-09-23 00:00:00,7270.29,7298.62,7327.99,7235.37,0.0,0.0,0,24246687692.0,0.9027666410445022,7233.32,1,50.63562346661352,51.11123924191668,54.26447023276452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,HK.800700,2020-09-24 00:00:00,7218.71,7054.28,7223.84,7051.11,0.0,0.0,0,28707589598.0,-3.3477561511628244,7298.62,0,33.87586026525484,42.339078205044636,49.32667300490473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,HK.800700,2020-09-25 00:00:00,7110.42,6918.77,7134.45,6860.75,0.0,0.0,0,25978384815.0,-1.9209614588590094,7054.28,0,27.760788760332517,38.35624926870727,46.859090294666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45,HK.800700,2020-09-28 00:00:00,6921.46,6978.59,6998.21,6897.62,0.0,0.0,0,22131828687.0,0.8646045467619202,6918.77,1,34.06569919476935,41.02778695753913,48.05606025069282,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
46,HK.800700,2020-09-29 00:00:00,7063.95,6977.3,7078.74,6965.7,0.0,0.0,0,19504610381.0,-0.018485109456207682,6978.59,0,33.98893335424303,40.986000106099574,48.03171529050838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,HK.800700,2020-09-30 00:00:00,7017.17,7087.64,7143.14,6981.22,0.0,0.0,0,28785341208.0,1.5814140140168853,6977.3,1,46.38911841210369,46.1077643910477,50.279838507671364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,HK.800700,2020-10-05 00:00:00,7255.73,7092.06,7255.73,7049.82,0.0,0.0,0,26841057144.0,0.062362083853018384,7087.64,1,46.86888596626122,46.31138633360528,50.369581874319515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,HK.800700,2020-10-06 00:00:00,7154.8,7336.35,7350.2,7141.42,0.0,0.0,0,23725819659.0,3.444556306630231,7092.06,1,66.65822553820198,56.272819635961774,55.04884539963028,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,HK.800700,2020-10-07 00:00:00,7358.22,7494.59,7494.59,7300.09,0.0,0.0,0,27067897421.0,2.1569308988802303,7336.35,1,74.14398409849119,61.34138527290909,57.74183219583646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,HK.800700,2020-10-08 00:00:00,7527.52,7511.11,7527.52,7438.45,0.0,0.0,0,23547206387.0,0.22042566704782418,7494.59,1,74.85133839866427,61.84507893939865,58.01583566433894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,HK.800700,2020-10-09 00:00:00,7567.75,7503.27,7597.29,7467.87,0.0,0.0,0,33374242469.0,-0.10437871366548002,7511.11,0,73.70305744372456,61.43069756187509,57.83014541182608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,HK.800700,2020-10-12 00:00:00,7575.67,7748.85,7749.98,7575.67,0.0,0.0,0,39308018582.0,3.272972983779071,7503.27,1,83.32092414598173,68.6163206446241,61.82400887434735,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,HK.800700,2020-10-14 00:00:00,7878.84,7819.84,7878.84,7725.8,0.0,0.0,0,46173015080.0,0.9161359427527928,7748.85,1,85.19875768637797,70.35782838039485,62.88432664700331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,HK.800700,2020-10-15 00:00:00,7766.27,7541.04,7769.07,7504.74,0.0,0.0,0,35448238078.0,-3.565290338421249,7819.84,0,55.663869076998125,56.843699936240675,56.45816723623613,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
56,HK.800700,2020-10-16 00:00:00,7661.68,7604.61,7675.58,7540.76,0.0,0.0,0,25269710808.0,0.8429871741828675,7541.04,1,59.50487928228491,58.811580542785784,57.49170328919982,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,HK.800700,2020-10-19 00:00:00,7687.37,7570.71,7723.86,7559.62,0.0,0.0,0,27300801690.0,-0.4457822294634391,7604.61,0,56.37926206729203,57.29179258045215,56.74222990092846,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
58,HK.800700,2020-10-20 00:00:00,7592.77,7644.48,7644.48,7516.3,0.0,0.0,0,24623499109.0,0.9744132320482428,7570.71,1,61.640814685472876,59.760348695721156,57.985912249358925,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,HK.800700,2020-10-21 00:00:00,7707.12,7618.06,7732.2,7609.39,0.0,0.0,0,24737162323.0,-0.3456088576332094,7644.48,0,58.60290851175185,58.4406098775773,57.369511820656015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,HK.800700,2020-10-22 00:00:00,7624.14,7620.34,7624.14,7495.48,0.0,0.0,0,23183394450.0,0.029928879531005863,7618.06,1,58.81311600959432,58.52683476673154,57.41028087645945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,HK.800700,2020-10-23 00:00:00,7600.35,7484.48,7600.35,7441.65,0.0,0.0,0,21142866427.0,-1.7828600823585377,7620.34,0,43.146850495975215,51.57149253856275,54.18806831687896,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
62,HK.800700,2020-10-27 00:00:00,7457.47,7547.66,7603.44,7449.86,0.0,0.0,0,35949373667.0,0.844146821155248,7484.48,1,50.50431078269103,54.325193371581484,55.4026997079361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,HK.800700,2020-10-28 00:00:00,7577.04,7656.45,7694.83,7520.69,0.0,0.0,0,43179391727.0,1.4413738827663138,7547.66,1,60.947114736464144,58.73294453905367,57.43064273761609,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,HK.800700,2020-10-29 00:00:00,7508.24,7675.42,7729.82,7485.71,0.0,0.0,0,42676357380.0,0.2477649563440009,7656.45,1,62.59831779646115,59.476837750076925,57.779966009607726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,HK.800700,2020-10-30 00:00:00,7691.83,7534.39,7778.82,7509.78,0.0,0.0,0,48789231242.0,-1.8374238803869982,7675.42,0,45.45329256234979,51.8905681081423,54.3219023973687,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
66,HK.800700,2020-11-02 00:00:00,7601.14,7585.76,7643.02,7474.7,0.0,0.0,0,29395564722.0,0.6818070208736193,7534.39,1,51.28526084483422,54.21130187538927,55.33786252856934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,HK.800700,2020-11-03 00:00:00,7626.98,7714.73,7774.11,7626.98,0.0,0.0,0,35943762224.0,1.7001592457446497,7585.76,1,63.153850249976045,59.55484471031597,57.7969556628697,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,HK.800700,2020-11-04 00:00:00,7594.79,7758.72,7817.48,7574.61,0.0,0.0,0,76188310121.0,0.570207900989415,7714.73,1,66.49499239954241,61.23802530716042,58.60810249620621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,HK.800700,2020-11-05 00:00:00,8062.58,8181.62,8181.62,8045.11,0.0,0.0,0,62413987339.0,5.450641342901917,7758.72,1,83.62483734965367,73.01547524184288,65.29874735495233,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,HK.800700,2020-11-06 00:00:00,8200.2,8152.54,8229.28,8020.85,0.0,0.0,0,53585623900.0,-0.3554308315468077,8181.62,0,80.23973981833896,71.38836094230479,64.55007888692893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,HK.800700,2020-11-09 00:00:00,8325.85,8394.19,8524.94,8324.45,0.0,0.0,0,54645910466.0,2.9641068918398505,8152.54,1,85.92227395037806,76.19694123761371,67.75570844812933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,HK.800700,2020-11-10 00:00:00,8214.52,7961.74,8214.52,7841.11,0.0,0.0,0,85029066673.0,-5.151777598553293,8394.19,0,53.11841900722247,57.37271284621792,57.967269957071686,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
73,HK.800700,2020-11-11 00:00:00,7724.61,7465.44,7827.5,7450.35,0.0,0.0,0,110960443492.0,-6.233562010314331,7961.74,0,34.81381445986126,43.81945854552799,49.41774089419447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,HK.800700,2020-11-12 00:00:00,7679.1,7706.58,7812.5,7672.13,0.0,0.0,0,58508505071.0,3.2300842281231965,7465.44,1,45.71975733181137,50.07122382967445,52.936970576052985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,HK.800700,2020-11-13 00:00:00,7772.01,7939.72,7939.72,7714.36,0.0,0.0,0,51916188437.0,3.025207030874919,7706.58,1,54.54315275336661,55.31576141832873,56.02370302897258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,HK.800700,2020-11-16 00:00:00,8075.93,8075.83,8079.54,7890.32,0.0,0.0,0,44595911963.0,1.7142921916641856,7939.72,1,59.19054419070472,58.11763950585788,57.71328664060823,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,HK.800700,2020-11-17 00:00:00,8044.21,7933.13,8044.21,7838.9,0.0,0.0,0,45546470750.0,-1.7670010389025006,8075.83,0,52.444831748027745,54.22857150268776,55.38533906880987,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
78,HK.800700,2020-11-18 00:00:00,7940.06,7972.21,7986.66,7885.91,0.0,0.0,0,32974624891.0,0.4926176679318242,7933.13,1,54.161619417216485,55.125699489587404,55.89374610093696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,HK.800700,2020-11-19 00:00:00,7946.25,7903.37,7946.25,7799.56,0.0,0.0,0,33253566706.0,-0.8634995816718344,7972.21,0,50.32153890996452,53.1247696273664,54.74700848751838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,HK.800700,2020-11-20 00:00:00,7975.98,7997.52,8038.46,7949.21,0.0,0.0,0,34896256494.0,1.1912639797959672,7903.37,1,55.4996655969001,55.53292413266414,56.03430228856412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,HK.800700,2020-11-23 00:00:00,8100.09,8088.86,8105.54,8038.79,0.0,0.0,0,49194082193.0,1.1421040522561898,7997.52,1,60.31526103607559,57.82598270380371,57.26496360770822,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,HK.800700,2020-11-24 00:00:00,8186.2,8107.1,8186.2,8044.51,0.0,0.0,0,42682643140.0,0.2254953108349099,8088.86,1,61.31834399218133,58.29449644549517,57.5127800559635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,HK.800700,2020-11-25 00:00:00,8131.23,7921.35,8159.03,7869.31,0.0,0.0,0,46342067395.0,-2.2912015393913974,8107.1,0,46.84772615652141,51.890412263772255,54.174459538376716,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
84,HK.800700,2020-11-26 00:00:00,7983.53,8057.14,8057.14,7936.82,0.0,0.0,0,29055268302.0,1.7142280040649633,7921.35,1,55.964128155999944,55.765800166772806,56.11748097476156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,HK.800700,2020-11-27 00:00:00,8075.11,8090.05,8139.55,8042.46,0.0,0.0,0,26281483194.0,0.4084575916516264,8057.14,1,58.056356644857786,56.688239962825264,56.583038045483846,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,HK.800700,2020-11-30 00:00:00,8095.44,8019.36,8143.4,7993.32,0.0,0.0,0,55720967015.0,-0.8737894079764712,8090.05,0,51.72217339433013,54.04721888625019,55.268797392409546,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
87,HK.800700,2020-12-01 00:00:00,8041.66,7985.36,8049.23,7941.87,0.0,0.0,0,41847155152.0,-0.42397398296123384,8019.36,0,48.65810657252791,52.75756511162409,54.6319437619428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,HK.800700,2020-12-02 00:00:00,7998.06,7848.25,7998.06,7820.79,0.0,0.0,0,71659857931.0,-1.7170171413687005,7985.36,0,37.816876105062796,47.745559548993526,52.105460240630904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,HK.800700,2020-12-03 00:00:00,7895.37,7940.19,7942.15,7869.1,0.0,0.0,0,36755762346.0,1.171471347115594,7848.25,1,47.270413601121575,51.14099404904084,53.60667923704905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,HK.800700,2020-12-04 00:00:00,7969.58,7952.8,8012.79,7928.56,0.0,0.0,0,51237685495.0,0.1588123206119826,7940.19,1,48.55758099800939,51.611444577305335,53.81386678175913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,HK.800700,2020-12-07 00:00:00,7974.95,7944.79,8011.29,7847.39,0.0,0.0,0,35671294629.0,-0.10071924353687026,7952.8,0,47.67056863300586,51.26936021480144,53.65504152920622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,HK.800700,2020-12-08 00:00:00,7939.81,8085.11,8136.73,7916.24,0.0,0.0,0,33127678802.0,1.766188911223578,7944.79,1,62.1899518296616,56.74795829509615,56.02738783700944,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,HK.800700,2020-12-09 00:00:00,8144.8,8101.77,8206.08,8066.77,0.0,0.0,0,38847417392.0,0.2060578025530978,8085.11,1,63.62778522307764,57.36874080176612,56.30449717260882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,HK.800700,2020-12-10 00:00:00,8004.56,8025.83,8044.07,7955.62,0.0,0.0,0,31430191229.0,-0.9373260410996672,8101.77,0,52.67169768749452,53.54707450500104,54.6659285926646,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
95,HK.800700,2020-12-11 00:00:00,8123.04,8080.6,8143.59,8037.63,0.0,0.0,0,33841559487.0,0.6824216311584028,8025.83,1,58.810068878377294,55.86055084731503,55.63754023654176,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,HK.800700,2020-12-14 00:00:00,8056.27,8128.81,8156.09,8005.06,0.0,0.0,0,47593017893.0,0.5966141128134054,8080.6,1,63.77301990400982,57.87508211045717,56.49397674124868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,HK.800700,2020-12-15 00:00:00,8149.85,8094.42,8149.85,8028.9,0.0,0.0,0,49388023603.0,-0.4230631543854553,8128.81,0,57.81047388860383,55.89006028682453,55.693656621924674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,HK.800700,2020-12-16 00:00:00,8158.8,8146.4,8173.26,8085.68,0.0,0.0,0,36351689344.0,0.6421707793764045,8094.42,1,63.92769285339208,58.25114152962555,56.6619750746737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,HK.800700,2020-12-17 00:00:00,8205.81,8332.66,8332.66,8186.12,0.0,0.0,0,33447926964.0,2.286408720416383,8146.4,1,77.78070516738232,65.47514869348701,59.9359397448823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,HK.800700,2020-12-18 00:00:00,8324.89,8253.83,8345.77,8221.54,0.0,0.0,0,43652526733.0,-0.9460364397443305,8332.66,0,65.08628282699252,60.631296250550264,58.00087822522333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
