,code,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close,incr,rsi6,rsi12,rsi24,upper_crossover_rsi_6,upper_crossover_rsi_12,upper_crossover_rsi_24,lower_crossover_rsi_6,lower_crossover_rsi_12,lower_crossover_rsi_24,lower_crossunder_rsi_6,lower_crossunder_rsi_12,lower_crossunder_rsi_24,upper_crossunder_rsi_6,upper_crossunder_rsi_12,upper_crossunder_rsi_24,crossover_6_12,crossover_6_24,crossover_12_24,crossunder_6_12,crossunder_6_24,crossunder_12_24
10,HK.09618,2020-07-06 00:00:00,237.0,244.8,245.0,236.0,57.142,0.00175,5452223,1311211939.0,3.90492359932089,235.6,1,75.00017627854828,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,HK.09618,2020-07-07 00:00:00,248.4,242.0,248.6,240.2,56.489,0.00143,4434131,1076930621.0,-1.1437908496732072,244.8,0,65.01835644138099,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,HK.09618,2020-07-08 00:00:00,237.0,247.6,247.6,236.6,57.796,0.00145,4511655,1094445497.0,2.314049586776857,242.0,1,73.4870547178178,66.34615384615383,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,HK.09618,2020-07-09 00:00:00,252.6,266.0,271.6,252.0,62.091,0.00354,11022464,2892146491.0,7.4313408723748005,247.6,1,86.43509815089837,77.29952830188677,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,HK.09618,2020-07-10 00:00:00,264.0,260.4,266.0,257.0,60.784,0.00185,5766817,1508915676.0,-2.1052631578947456,266.0,0,73.35202601882982,69.76102941176467,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15,HK.09618,2020-07-13 00:00:00,256.8,255.6,259.0,252.2,59.663,0.00169,5257759,1345568694.0,-1.8433179723502242,260.4,0,63.47046133675677,63.931116198091296,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16,HK.09618,2020-07-14 00:00:00,243.2,241.8,244.4,238.6,56.442,0.00294,9143476,2213972509.0,-5.399061032863843,255.6,0,43.33152044697196,50.65434858337206,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,HK.09618,2020-07-15 00:00:00,242.2,241.2,243.4,239.0,56.659,0.00116,3617890,873272854.0,-0.2481389578163866,241.8,0,42.62586677551463,50.160264786162394,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,HK.09618,2020-07-16 00:00:00,243.8,235.0,244.0,233.0,55.203,0.00177,5553074,1313178888.0,-2.570480928689879,241.2,0,35.464400030620254,45.19128151735343,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,HK.09618,2020-07-17 00:00:00,239.0,240.6,244.2,238.8,56.518,0.00111,3488903,844826592.0,2.382978723404253,235.0,1,45.405902619541834,50.065380631012985,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,HK.09618,2020-07-20 00:00:00,242.2,241.8,243.6,238.0,56.8,0.00074,2322904,561694714.0,0.49875311720698967,240.6,1,47.48608558275694,51.08231375971329,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,HK.09618,2020-07-21 00:00:00,251.2,254.2,254.2,248.2,59.713,0.00149,4671746,1172576549.0,5.128205128205118,241.8,1,64.33626038511449,60.21569228775716,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HK.09618,2020-07-22 00:00:00,244.4,242.2,248.2,242.0,56.894,0.00261,8166401,1999835128.0,-4.720692368214005,254.2,0,46.871000586025005,50.30078925353347,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23,HK.09618,2020-07-23 00:00:00,241.4,241.6,243.8,238.6,56.753,0.00132,4145525,999474411.0,-0.24772914946325114,242.2,0,46.1197966225931,49.853045999304506,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,HK.09618,2020-07-24 00:00:00,235.0,234.8,238.6,231.8,55.156,0.00227,7106385,1668395622.0,-2.814569536423834,241.6,0,37.866183790828245,44.9105241395679,50.30864197530864,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25,HK.09618,2020-07-27 00:00:00,236.0,236.8,239.0,234.2,55.626,0.00096,2997808,709097344.0,0.8517887563884157,234.8,1,41.55755255697548,46.60890607976617,51.09614368726889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,HK.09618,2020-07-28 00:00:00,242.0,243.4,245.0,241.2,57.176,0.00099,3109197,756079179.0,2.7871621621621596,236.8,1,52.688275420088736,51.94261552921627,53.62681041054122,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,HK.09618,2020-07-29 00:00:00,239.2,239.8,240.0,238.2,56.33,0.00066,2066347,494588556.0,-1.4790468364831528,243.4,0,46.84808952655725,49.02818645905983,52.09251445753986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28,HK.09618,2020-07-30 00:00:00,241.6,240.8,242.8,239.8,56.565,0.00049,1537150,370941515.0,0.4170141784820684,239.8,1,48.741973268623504,49.880351574462864,52.486540323381284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,HK.09618,2020-07-31 00:00:00,243.2,240.8,244.0,238.8,56.565,0.00055,1722539,415055673.0,0.0,240.8,0,48.741973268623504,49.880351574462864,52.486540323381284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,HK.09618,2020-08-03 00:00:00,245.0,247.2,247.4,245.0,58.069,0.00106,3302847,814089054.0,2.65780730897009,240.8,1,61.413134212860335,55.54151186462527,55.0621521448041,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31,HK.09618,2020-08-04 00:00:00,250.0,252.0,252.0,248.0,59.196,0.00107,3337203,835993909.0,1.9417475728155387,247.2,1,68.43566533808985,59.302603283710155,56.890995134404676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,HK.09618,2020-08-05 00:00:00,251.6,253.0,253.0,249.2,59.431,0.00053,1656440,416242821.0,0.3968253968253968,252.0,1,69.80928825731944,60.07032235188821,57.26904485479445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,HK.09618,2020-08-06 00:00:00,253.6,254.0,254.8,250.4,59.666,0.00059,1840278,464693335.0,0.3952569169960474,253.0,1,71.30765517842238,60.87546611897046,57.656526212819436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,HK.09618,2020-08-07 00:00:00,250.8,246.4,250.8,241.2,57.881,0.00131,4084993,1007764448.0,-2.9921259842519663,254.0,0,49.088785881015326,52.15610034597283,53.78845649942847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
35,HK.09618,2020-08-10 00:00:00,241.8,240.4,243.4,239.0,56.471,0.00086,2688482,647322840.0,-2.4350649350649354,246.4,0,37.90077672714248,46.42872584957347,50.97141297818299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,HK.09618,2020-08-11 00:00:00,240.4,242.4,244.0,240.4,56.941,0.00087,2721861,659788657.0,0.8319467554076538,240.4,1,43.08908838472004,48.48577626192567,51.84856696603654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,HK.09618,2020-08-12 00:00:00,239.0,241.0,241.6,236.8,56.612,0.00119,3717897,888555517.0,-0.5775577557755799,242.4,0,40.26336745469577,47.10455743953012,51.179751840414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,HK.09618,2020-08-13 00:00:00,244.4,244.4,245.6,243.0,57.411,0.00058,1825042,446019010.0,1.410788381742741,241.0,1,49.84812745884772,50.81654578252837,52.72512720548095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,HK.09618,2020-08-14 00:00:00,244.4,243.0,244.4,242.4,57.082,0.00045,1421558,345597301.0,-0.572831423895256,244.4,0,46.18640807575281,49.26361428266536,52.0176422807138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,HK.09618,2020-08-17 00:00:00,241.6,242.6,246.6,238.0,56.988,0.00133,4163589,1008548476.0,-0.16460905349794472,243.0,0,45.05176001818305,48.7988028062256,51.81037457148518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,HK.09618,2020-08-18 00:00:00,256.0,265.6,266.0,255.8,62.391,0.00546,17077458,4450794970.0,9.48062654575434,242.6,1,79.61182141495615,67.83528465707178,61.10835360633942,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42,HK.09618,2020-08-19 00:00:00,268.4,278.0,279.6,268.4,65.304,0.00238,7451163,2052610303.0,4.668674698795171,265.6,1,85.50851640026589,73.60670379330179,64.91651221692324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,HK.09618,2020-08-20 00:00:00,279.4,279.8,280.0,274.0,65.727,0.00154,4811896,1335271200.0,0.6474820143884933,278.0,1,86.2035863424799,74.33593905678865,65.42925745251242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,HK.09618,2020-08-21 00:00:00,286.6,287.6,291.0,285.6,67.559,0.00207,6479102,1867509586.0,2.7877055039313836,279.8,1,88.95768317556639,77.30074511712434,67.57225245608203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,HK.09618,2020-08-24 00:00:00,290.0,299.0,300.6,289.8,70.237,0.00205,6424380,1900865018.0,3.963838664812231,287.6,1,91.82117237023655,80.83143328447812,70.37311677295112,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,HK.09618,2020-08-25 00:00:00,299.0,298.0,306.0,294.4,70.002,0.0025,7810400,2344335307.0,-0.33444816053511706,299.0,0,89.38134759051964,79.64595072007819,69.82111481202722,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
47,HK.09618,2020-08-26 00:00:00,310.8,315.8,321.6,306.8,74.183,0.00291,9122156,2869918287.0,5.9731543624161105,298.0,1,93.22602915827231,84.15767355815618,73.6588266277652,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,HK.09618,2020-08-27 00:00:00,315.0,316.6,322.6,307.4,74.371,0.00238,7458833,2352288065.0,0.2533248891703646,315.8,1,93.35577297359065,84.32799708451793,73.81498861389454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,HK.09618,2020-08-28 00:00:00,309.0,308.4,312.0,307.0,72.445,0.00219,6864653,2122974188.0,-2.590018951358195,316.6,0,75.55590220543483,75.27822803463967,69.41357778124151,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
50,HK.09618,2020-08-31 00:00:00,310.0,310.6,317.4,310.0,72.962,0.00114,3569552,1120599726.0,0.7133592736705725,308.4,1,76.96963264763446,76.03108332372716,69.91577967452142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,HK.09618,2020-09-01 00:00:00,306.4,309.2,312.0,305.0,72.633,0.00148,4629256,1431636186.0,-0.4507405022537134,310.6,0,73.7140446437035,74.45698707552042,69.16172258329877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,HK.09618,2020-09-02 00:00:00,326.0,332.0,337.2,322.2,77.989,0.00258,8081230,2661259553.0,7.373868046571802,309.2,1,85.60939346753972,81.32575137717072,73.93834796765142,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,HK.09618,2020-09-03 00:00:00,323.0,323.2,328.2,320.2,75.922,0.00193,6026765,1951054645.0,-2.6506024096385574,332.0,0,70.77520977827967,73.05418127326038,69.59673441291494,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
54,HK.09618,2020-09-04 00:00:00,305.0,307.8,309.6,300.0,72.304,0.00345,10782370,3296622882.0,-4.764851485148508,323.2,0,51.892442525783984,61.17559670102022,62.85680738235699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
55,HK.09618,2020-09-07 00:00:00,306.8,305.8,314.0,302.4,71.834,0.00131,4106816,1263693014.0,-0.649772579597141,307.8,0,49.82093337879988,59.798055758186486,62.042574154642494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,HK.09618,2020-09-08 00:00:00,310.0,305.0,310.2,296.4,71.646,0.00107,3356261,1015505767.0,-0.2616088947024236,305.8,0,48.88424974115207,59.21619993129429,61.7089266414806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,HK.09618,2020-09-09 00:00:00,293.2,295.6,297.8,291.8,69.438,0.00144,4512619,1328474941.0,-3.081967213114747,305.0,0,38.640798970837466,52.64947538125703,57.89180131714983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,HK.09618,2020-09-10 00:00:00,298.4,295.0,304.8,294.0,69.297,0.00088,2748950,821401814.0,-0.20297699594046775,295.6,0,38.0304012811574,52.246040351522986,57.65426682459496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,HK.09618,2020-09-11 00:00:00,291.8,295.0,296.4,289.0,69.297,0.00125,3923159,1151550091.0,0.0,295.0,0,38.0304012811574,52.246040351522986,57.65426682459496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,HK.09618,2020-09-14 00:00:00,292.8,293.8,295.2,292.0,69.015,0.00135,4212797,1235756937.0,-0.40677966101694535,295.0,0,36.37551402960018,51.31022409445043,57.14367414096344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,HK.09618,2020-09-15 00:00:00,296.6,301.8,304.6,296.4,70.894,0.00131,4112490,1239660766.0,2.722940776038121,293.8,1,52.80498608140293,56.92188245073399,59.63073343562883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,HK.09618,2020-09-16 00:00:00,300.0,298.4,300.6,296.0,70.096,0.00121,3773093,1126974548.0,-1.1265738899933844,301.8,0,46.66008341393398,54.034514120119404,58.13457346841717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,HK.09618,2020-09-17 00:00:00,292.0,287.0,293.0,284.2,67.418,0.00197,6150385,1774557031.0,-3.8203753351206364,298.4,0,31.780098403442096,45.57797839367431,53.44310401013486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,HK.09618,2020-09-18 00:00:00,289.0,291.8,293.4,288.0,68.545,0.00083,2591487,756558633.0,1.6724738675958226,287.0,1,41.24693991031692,49.22780414451224,55.03731724689404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,HK.09618,2020-09-21 00:00:00,291.0,287.2,292.8,287.0,67.465,0.00062,1946835,562807304.0,-1.5764222069910974,291.8,0,35.57043481477267,46.00240717603223,53.21511167198698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,HK.09618,2020-09-22 00:00:00,290.0,290.0,293.8,287.0,68.123,0.00087,2715939,788566807.0,0.9749303621169957,287.2,1,41.45556855227449,48.253743640824176,54.178699121379154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,HK.09618,2020-09-23 00:00:00,291.6,292.4,296.0,290.2,68.686,0.00074,2311704,677745080.0,0.8275862068965439,290.0,1,46.48354177483981,50.1954209310587,55.00752262936728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,HK.09618,2020-09-24 00:00:00,288.0,288.4,292.0,285.2,67.747,0.00095,2957946,852062578.0,-1.3679890560875514,292.4,0,39.66964335291198,46.98961441543932,53.32988766107276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,HK.09618,2020-09-25 00:00:00,284.6,282.2,286.0,279.8,66.29,0.00123,3834701,1082755228.0,-2.1497919556171947,288.4,0,31.17083825832364,42.40968759178822,50.82291246635236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,HK.09618,2020-09-28 00:00:00,286.6,290.0,292.4,286.6,68.123,0.00112,3492472,1013001460.0,2.7639971651311166,282.2,1,47.9919385141082,49.204443424777644,53.68130582464259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,HK.09618,2020-09-29 00:00:00,297.0,295.2,297.0,292.6,69.344,0.00117,3648160,1076475021.0,1.793103448275858,290.0,1,56.49722369415433,53.218605351090325,55.48139047071498,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
72,HK.09618,2020-09-30 00:00:00,292.6,293.8,298.4,291.2,69.015,0.00134,4193866,1234207625.0,-0.47425474254741784,295.2,0,53.66197720058519,52.01140051862688,54.88218453357158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
73,HK.09618,2020-10-05 00:00:00,300.0,297.4,300.6,295.0,69.861,0.00085,2649215,788942196.0,1.225323349217143,293.8,1,59.87539052993147,54.88235884032834,56.1528408582801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,HK.09618,2020-10-06 00:00:00,297.2,298.6,299.2,296.4,70.143,0.00082,2579224,769252979.0,0.403496973772712,297.4,1,61.91794261702899,55.84298806734257,56.57819441474519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,HK.09618,2020-10-07 00:00:00,298.0,305.2,306.0,298.0,71.693,0.00144,4504756,1365772028.0,2.210314802411241,298.6,1,71.49492098635511,60.84503232709549,58.86817940506292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,HK.09618,2020-10-08 00:00:00,305.2,305.0,305.2,302.0,71.646,0.00106,3323959,1010940289.0,-0.06553079947574988,305.2,0,70.84703721349813,60.61803313339643,58.77017373604818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,HK.09618,2020-10-09 00:00:00,305.0,307.8,309.2,302.0,72.304,0.00203,6339645,1948430758.0,0.9180327868852496,305.0,1,74.69889837503052,62.74101740528687,59.74911683271899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,HK.09618,2020-10-12 00:00:00,310.2,316.8,317.8,309.6,74.418,0.0021,6558498,2059521844.0,2.923976608187134,307.8,1,83.24017946518501,68.66429267056985,62.71812614566401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,HK.09618,2020-10-14 00:00:00,323.2,324.0,324.0,319.4,76.109,0.0017,5306020,1709294371.0,2.272727272727269,316.8,1,87.34230854248291,72.48218300713542,64.88062702155408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,HK.09618,2020-10-15 00:00:00,316.0,311.4,316.0,310.0,73.15,0.00162,5075136,1584914936.0,-3.888888888888896,324.0,0,57.6899422261471,58.804280661514326,58.66662851641109,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
81,HK.09618,2020-10-16 00:00:00,309.2,315.0,316.2,308.6,73.995,0.00122,3809369,1189941360.0,1.1560693641618571,311.4,1,62.10129930017334,61.09272107542947,59.81410838760343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,HK.09618,2020-10-19 00:00:00,318.6,317.0,321.2,314.6,74.465,0.0007,2204561,699414609.0,0.6349206349206349,315.0,1,64.56437326559463,62.359946297586475,60.450603403384605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,HK.09618,2020-10-20 00:00:00,316.4,317.6,318.2,311.6,74.606,0.00076,2373277,748689455.0,0.189274447949534,317.0,1,65.37449767170511,62.756935029649355,60.645730648367376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,HK.09618,2020-10-21 00:00:00,321.0,322.8,326.0,320.2,75.828,0.00108,3380891,1094700800.0,1.6372795969773264,317.6,1,72.02574956502515,66.13395112606725,62.32665338338164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,HK.09618,2020-10-22 00:00:00,322.0,323.0,323.0,316.8,75.875,0.00099,3105355,994585993.0,0.06195786864931494,322.8,1,72.27158262865899,66.26230775460559,62.391123182749865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,HK.09618,2020-10-23 00:00:00,317.4,316.0,317.6,314.2,74.23,0.00131,4105015,1296795502.0,-2.1671826625387,323.0,0,52.78808140564467,57.88547277001959,58.72110841313979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
87,HK.09618,2020-10-27 00:00:00,313.4,316.4,318.2,312.2,74.324,0.00067,2094501,659693485.0,0.12658227848100545,316.0,1,53.644999329701605,58.21476897299935,58.86538564297047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,HK.09618,2020-10-28 00:00:00,321.0,321.0,323.2,318.6,75.405,0.00111,3480020,1118557005.0,1.4538558786346472,316.4,1,62.93012498763887,61.94748193866319,60.521212124576785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,HK.09618,2020-10-29 00:00:00,314.8,318.0,320.6,312.6,74.7,0.00125,3910246,1238940140.0,-0.9345794392523363,321.0,0,54.4020480015226,58.245645434952344,58.907504511849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
90,HK.09618,2020-10-30 00:00:00,321.6,315.2,326.0,314.6,74.042,0.00154,4808349,1538324733.0,-0.8805031446540916,318.0,0,47.23307763709652,54.904996912295246,57.41651616188514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,HK.09618,2020-11-02 00:00:00,317.0,320.4,322.4,315.0,75.264,0.00074,2326434,742014665.0,1.6497461928933976,315.2,1,59.21163231634219,59.59948360378241,59.407545482231754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,HK.09618,2020-11-03 00:00:00,321.6,322.0,324.0,320.6,75.64,0.00099,3094286,998146756.0,0.4993757802746638,320.4,1,62.36605767297241,60.963549079466816,60.00790400113282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,HK.09618,2020-11-04 00:00:00,318.8,330.0,337.6,317.6,77.519,0.00297,9289115,3075989467.0,2.484472049689441,322.0,1,74.29407790282494,67.03461582347506,62.87281293080283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,HK.09618,2020-11-05 00:00:00,350.0,361.0,361.8,347.2,84.801,0.00301,9415312,3335990065.0,9.393939393939393,330.0,1,89.60877417345435,80.11064077919434,71.21169545572795,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,HK.09618,2020-11-06 00:00:00,355.6,358.2,364.2,354.0,84.143,0.00153,4780390,1710258544.0,-0.7756232686980641,361.0,0,84.17342106724132,77.09734395118667,69.7354813341629,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
96,HK.09618,2020-11-09 00:00:00,365.0,362.2,365.2,357.8,85.083,0.00153,4800405,1740385447.0,1.1166945840312674,358.2,1,85.66410398591565,78.36554522337282,70.64267473006404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,HK.09618,2020-11-10 00:00:00,335.0,330.4,340.6,323.0,77.613,0.00553,17310752,5784797629.0,-8.779679734953067,362.2,0,45.120590767427686,52.94111982385119,56.57451001711884,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
98,HK.09618,2020-11-11 00:00:00,309.8,300.0,314.8,300.0,70.472,0.00542,16951314,5195474342.0,-9.200968523002414,330.4,0,29.24329542135942,39.55712566345407,47.19831424370994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,HK.09618,2020-11-12 00:00:00,320.0,323.0,326.8,317.2,75.875,0.00341,10671161,3443570359.0,7.666666666666666,300.0,1,46.37511878202667,49.99175530833501,53.30759106323481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,HK.09618,2020-11-13 00:00:00,335.0,348.4,348.4,332.2,81.841,0.00326,10216844,3509201813.0,7.863777089783275,323.0,1,59.40171166248063,58.60183979189479,58.800732672744154,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
101,HK.09618,2020-11-16 00:00:00,360.0,368.0,368.2,348.6,86.445,0.00304,9499722,3431019382.0,5.62571756601608,348.4,1,66.8569365175749,63.84238523071994,62.36576421322677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,HK.09618,2020-11-17 00:00:00,339.0,341.8,345.8,335.6,80.291,0.00468,14658502,5007539863.0,-7.119565217391301,368.0,0,51.64437046949563,53.89367019810718,55.649003160985345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
