,code,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close,incr,rsi6,rsi12,rsi24,upper_crossover_rsi_6,upper_crossover_rsi_12,upper_crossover_rsi_24,lower_crossover_rsi_6,lower_crossover_rsi_12,lower_crossover_rsi_24,lower_crossunder_rsi_6,lower_crossunder_rsi_12,lower_crossunder_rsi_24,upper_crossunder_rsi_6,upper_crossunder_rsi_12,upper_crossunder_rsi_24,crossover_6_12,crossover_6_24,crossover_12_24,crossunder_6_12,crossunder_6_24,crossunder_12_24
18,HK.00941,2017-01-27 00:00:00,72.055,72.205,72.905,72.005,14.094,0.00039,7897897,696286740.4,-0.4823926676314637,72.555,0,74.54351657092543,76.51925416253565,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
19,HK.00941,2017-02-01 00:00:00,71.755,73.005,73.155,71.655,14.222,0.00088,18067746,1593509384.805,1.1079565127068722,72.205,1,79.82253795764156,79.03357982634412,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,HK.00941,2017-02-02 00:00:00,72.555,72.155,73.305,71.755,14.086,0.0005,10275878,902796140.212,-1.1643038148071974,73.005,0,63.130650109418454,70.30732815374935,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21,HK.00941,2017-02-03 00:00:00,71.705,71.305,72.305,71.105,13.949,0.00049,10044577,874549117.5,-1.1780195412653236,72.155,0,50.466772532153165,62.7492220053829,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,HK.00941,2017-02-06 00:00:00,71.605,73.155,73.155,71.605,14.246,0.00053,10856892,957723463.262,2.594488465044519,71.305,1,67.49606055237692,70.32385007663869,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,HK.00941,2017-02-07 00:00:00,71.955,72.755,73.405,71.955,14.182,0.00056,11403307,1008049133.4,-0.5467842252751085,73.155,0,61.968419974293404,67.10530466092115,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,HK.00941,2017-02-08 00:00:00,71.555,72.855,72.855,71.555,14.198,0.00067,13782672,1214138943.04,0.13744759810323487,72.755,1,62.88040120199263,67.51083571088478,70.70063694267513,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25,HK.00941,2017-02-09 00:00:00,72.555,72.655,72.955,72.405,14.166,0.00053,10911193,963575472.594,-0.27451787797680716,72.855,0,59.45850555486381,65.74250674933722,69.77316206613825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,HK.00941,2017-02-10 00:00:00,73.105,72.005,73.155,71.955,14.062,0.00065,13245877,1167582500.9,-0.8946390475535141,72.655,0,49.048681251989294,60.15599858234211,66.80128781242529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,HK.00941,2017-02-13 00:00:00,72.555,73.005,73.005,72.255,14.222,0.00062,12783557,1129453740.5,1.3887924449690994,72.005,1,61.49442625270891,65.12915234445285,68.92604178867873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,HK.00941,2017-02-14 00:00:00,72.805,72.255,72.955,71.605,14.102,0.00051,10428300,915498008.95,-1.027326895418122,73.005,0,50.41185238281417,59.09432889139007,65.6383597985173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,HK.00941,2017-02-15 00:00:00,72.255,71.855,72.705,71.755,14.038,0.00081,16601489,1458061450.95,-0.5535949069268445,72.255,0,45.19858829621947,56.07146669910527,63.9410224264397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,HK.00941,2017-02-16 00:00:00,71.855,72.205,72.655,71.305,14.094,0.00077,15739156,1378827808.85,0.4870920603994075,71.855,1,50.56630339043109,58.11655270834809,64.77274916588098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HK.00941,2017-02-17 00:00:00,71.855,70.955,71.905,70.705,13.893,0.00085,17465369,1516600607.4,-1.7311820511044942,72.205,0,35.61561055931362,49.19367968133045,59.64565338969109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,HK.00941,2017-02-20 00:00:00,70.655,71.505,72.055,70.655,13.982,0.00069,14208759,1236050812.942,0.7751391727150971,70.955,1,44.309517997012165,52.68092388879685,61.0608024257547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,HK.00941,2017-02-21 00:00:00,71.655,71.305,72.155,71.155,13.949,0.00055,11302078,987092198.0,-0.27970072022933873,71.505,0,41.84395711534934,51.28453335892132,60.258968795731946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,HK.00941,2017-02-22 00:00:00,72.155,71.805,72.255,70.955,14.03,0.00075,15346584,1335922876.276,0.7012130986606829,71.305,1,50.163303494798896,54.568785053934185,61.5752721106115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,HK.00941,2017-02-23 00:00:00,71.305,70.705,71.705,70.455,13.853,0.00101,20749634,1797299574.2,-1.5319267460483372,71.805,0,36.41202407902812,46.96913838737276,57.22414061150031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,HK.00941,2017-02-24 00:00:00,71.205,70.855,71.705,70.855,13.877,0.00065,13260361,1152162585.9,0.21214907007991754,70.705,1,39.14197387142182,48.045502962517254,57.649966058766765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,HK.00941,2017-02-27 00:00:00,71.355,70.905,71.755,70.755,13.885,0.00052,10664126,926809905.41,0.07056665020111094,70.855,1,40.16942884502438,48.42615445256487,57.79609882860964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,HK.00941,2017-02-28 00:00:00,71.105,69.955,71.605,69.855,13.733,0.00071,14597598,1258043780.55,-1.339820887102465,70.905,0,29.004700345830273,42.0416613672986,54.09534055095647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,HK.00941,2017-03-01 00:00:00,70.905,70.005,70.955,70.005,13.741,0.00054,11014084,947664026.9,0.07147451933385342,69.955,1,30.229463790521052,42.477095236645546,54.25620282775718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,HK.00941,2017-03-02 00:00:00,70.605,69.705,70.805,69.205,13.693,0.001,20446512,1746476622.65,-0.42854081851295933,70.005,0,26.889526791059552,40.486179469752486,53.091389872376524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,HK.00941,2017-03-03 00:00:00,68.805,69.455,70.005,68.705,13.653,0.00065,13342144,1134894955.754,-0.3586543289577505,69.705,0,24.214193799882892,38.831588874041536,52.11841823035165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,HK.00941,2017-03-06 00:00:00,69.905,69.155,70.155,68.555,13.605,0.00073,15023192,1274195627.848,-0.43193434597940705,69.455,0,21.17975666867011,36.85960120599759,50.949245975944706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,HK.00941,2017-03-07 00:00:00,68.355,69.455,69.555,68.155,13.653,0.00097,19783233,1676786271.45,0.43380811221169424,69.155,1,31.483283746685075,40.173947929601105,52.071180246825826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,HK.00941,2017-03-08 00:00:00,69.455,69.655,70.055,69.005,13.685,0.0005,10147507,865226940.3,0.28795623065294484,69.455,1,37.97020300470531,42.373870382808796,52.821859975039075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,HK.00941,2017-03-09 00:00:00,69.355,68.955,69.505,68.855,13.572,0.00044,9107037,771845199.95,-1.0049529825568915,69.655,0,27.16734905234938,37.15695545522517,49.96384029477301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,HK.00941,2017-03-10 00:00:00,69.755,68.755,69.755,68.705,13.54,0.00036,7471256,632331193.0,-0.29004423174534527,68.955,0,24.752814753375432,35.78379120391918,49.17065818808156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,HK.00941,2017-03-13 00:00:00,69.605,68.855,69.605,68.805,13.556,0.00056,11369980,962925447.95,0.14544396771145157,68.755,1,28.56228779458762,37.05266457432899,49.5882026127433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,HK.00941,2017-03-14 00:00:00,68.855,68.455,69.155,68.205,13.492,0.00058,11846735,997252797.308,-0.5809309418342977,68.855,0,22.978410495701297,34.11147715541324,47.944327460657796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,HK.00941,2017-03-15 00:00:00,68.005,67.905,68.455,67.655,13.404,0.00081,16659266,1393013880.2,-0.8034475202687855,68.455,0,17.374032205433636,30.482045515250533,45.76745334541514,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50,HK.00941,2017-03-16 00:00:00,68.905,69.955,69.955,68.505,13.733,0.00086,17682201,1503282517.25,3.0189234960606686,67.905,1,60.48282049689971,51.47533089526655,53.907086339838436,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
51,HK.00941,2017-03-17 00:00:00,70.805,71.505,71.655,70.355,13.982,0.00135,27676187,2406442776.036,2.215710099349578,69.955,1,73.17920341191429,61.151867950090285,58.787282912831216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,HK.00941,2017-03-20 00:00:00,73.255,74.705,75.505,73.155,14.495,0.00219,44873857,4030729933.227,4.475211523669677,71.505,1,85.06607489756641,73.19195001518383,66.4415947837359,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,HK.00941,2017-03-21 00:00:00,74.855,74.705,75.655,74.005,14.495,0.00109,22349484,2021893317.9,0.0,74.705,0,85.06607489756641,73.19195001518383,66.4415947837359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,HK.00941,2017-03-22 00:00:00,73.205,74.705,74.755,73.155,14.495,0.00106,21665421,1947072595.35,0.0,74.705,0,85.06607489756641,73.19195001518383,66.4415947837359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,HK.00941,2017-03-23 00:00:00,74.955,71.605,75.355,71.505,13.998,0.00157,32148777,2839037619.75,-4.149655310889491,74.705,0,48.83493669198475,52.66383115426567,55.1645152285427,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
56,HK.00941,2017-03-24 00:00:00,72.255,70.805,72.355,70.355,13.869,0.0017,34872090,3019187240.11,-1.117240416172051,71.605,0,43.14432674032293,48.80984526193883,52.753395835819106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,HK.00941,2017-03-27 00:00:00,71.405,70.555,71.805,70.305,14.607,0.00088,18084300,1566637533.55,-0.3530824094343619,70.805,0,41.3379497574268,47.62177578247782,52.012091306409076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,HK.00941,2017-03-28 00:00:00,71.355,71.155,71.405,70.555,14.709,0.00055,11181247,967154236.2,0.8504003968535104,70.555,1,47.6503037827331,50.759784570090154,53.643459162864005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,HK.00941,2017-03-29 00:00:00,70.805,70.755,70.855,70.155,14.641,0.00075,15299906,1318456874.35,-0.5621530461668269,71.155,0,43.87348433253643,48.64045585113177,52.40415489473445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,HK.00941,2017-03-30 00:00:00,70.155,70.055,70.355,69.755,14.522,0.00075,15339903,1313152126.9,-0.9893293760158132,70.755,0,37.612877824979854,45.049614317458094,50.282852738534345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,HK.00941,2017-03-31 00:00:00,69.955,69.405,70.205,69.405,14.412,0.00064,13162947,1122567984.9,-0.927842409535373,70.055,0,32.45273063713712,41.915081669530565,48.38506825236066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,HK.00941,2017-04-03 00:00:00,70.405,70.305,70.405,69.855,14.565,0.00049,10039833,861552543.01,1.2967365463583398,69.405,1,44.99175425357675,47.43918190581765,51.05411235848467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,HK.00941,2017-04-05 00:00:00,70.255,71.105,71.205,70.155,14.7,0.00077,15865919,1370253132.09,1.1378991536875003,70.305,1,54.08360731494227,51.87716281720457,53.294284076245596,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64,HK.00941,2017-04-06 00:00:00,71.255,70.205,71.255,69.655,14.548,0.00074,15135205,1300799174.95,-1.2657337739962107,71.105,0,44.21737498248557,47.00615196397177,50.57688687855369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
65,HK.00941,2017-04-07 00:00:00,69.805,69.855,70.105,68.955,14.489,0.0006,12230617,1040770945.9,-0.49853999002919214,70.205,0,40.74838630044703,45.20542633330864,49.5516145388284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,HK.00941,2017-04-10 00:00:00,69.855,69.755,70.155,69.555,14.472,0.00033,6690493,572047299.35,-0.1431536754706299,69.855,0,39.68103802564743,44.672031183628796,49.253938776524116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,HK.00941,2017-04-11 00:00:00,69.755,68.705,69.905,68.655,14.294,0.00066,13416042,1134898075.5,-1.5052684395383804,69.755,0,29.834474697376294,39.35319785143942,46.21224534478439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,HK.00941,2017-04-12 00:00:00,69.355,69.205,69.355,68.555,14.378,0.00074,15167762,1281948315.025,0.727749072119933,68.705,1,38.54810069728932,42.8857947709468,47.81363003966084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,HK.00941,2017-04-13 00:00:00,68.555,68.855,69.155,68.555,14.319,0.00044,9090380,767843157.8,-0.505743804638385,69.205,0,34.906739913057024,41.05943734542708,46.79597129267625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,HK.00941,2017-04-18 00:00:00,68.455,67.905,68.655,67.755,14.158,0.0008,16307248,1365854043.778,-1.3797109868564414,68.855,0,26.693665655614566,36.461613608798686,44.135390837556756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,HK.00941,2017-04-19 00:00:00,68.155,67.555,68.205,67.355,14.099,0.00067,13690344,1140058435.25,-0.5154259627420578,67.905,0,24.178579184565777,34.891289340451834,43.19134622963378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,HK.00941,2017-04-20 00:00:00,68.155,68.505,68.755,67.905,14.26,0.0006,12222310,1025397548.155,1.406261564651008,67.555,1,41.983280105900754,42.25522933137868,46.436346221694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,HK.00941,2017-04-21 00:00:00,68.855,68.205,69.055,67.955,14.209,0.00063,12845266,1078173301.612,-0.4379242391066305,68.505,0,38.552635484512535,40.67056402020523,45.578438261284354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,HK.00941,2017-04-24 00:00:00,68.805,67.155,68.805,66.705,14.031,0.00131,26813942,2221483555.64,-1.5394765779634882,68.205,0,28.702057963739207,35.57637159226901,42.69748382492551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,HK.00941,2017-04-25 00:00:00,67.405,67.555,67.555,67.205,14.099,0.00083,17007682,1411883580.65,0.5956369592733314,67.155,1,36.1589765265838,38.763954859480194,44.10200180417978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,HK.00941,2017-04-26 00:00:00,67.705,68.005,68.155,67.655,14.175,0.00081,16505483,1378241150.96,0.6661238990452055,67.555,1,44.05769334246968,42.269554757660735,45.66538742572014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
77,HK.00941,2017-04-27 00:00:00,68.155,67.955,68.155,67.255,14.167,0.00085,17346677,1445828356.404,-0.07352400558782025,68.005,0,43.34268476979876,41.97826464354474,45.517785548909615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,HK.00941,2017-04-28 00:00:00,67.955,67.305,67.955,67.055,14.056,0.00082,16740477,1388724856.375,-0.9565153410344955,67.955,0,34.58640685072477,38.240957872441165,43.60583734956777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,HK.00941,2017-05-02 00:00:00,67.005,67.205,67.805,66.955,14.039,0.00079,16100586,1335163079.041,-0.14857737166630788,67.305,0,33.34282600655523,37.67797264749666,43.3137646412985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,HK.00941,2017-05-04 00:00:00,67.205,68.055,68.205,67.205,14.184,0.00086,17542881,1465303282.52,1.2647868462168121,67.205,1,51.229390494525404,45.16384954722742,46.49256194500884,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
81,HK.00941,2017-05-05 00:00:00,67.955,68.655,69.255,67.905,14.285,0.00131,26905620,2262633282.868,0.881639850121217,68.055,1,60.26176912727003,49.80653412622388,48.615010736751834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
82,HK.00941,2017-05-08 00:00:00,69.205,68.655,69.205,68.155,14.285,0.00063,12942105,1091083626.5,0.0,68.655,0,60.26176912727003,49.806534126223866,48.615010736751834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,HK.00941,2017-05-09 00:00:00,68.905,69.155,69.355,68.355,14.37,0.0005,10305095,871777188.75,0.728279076542131,68.655,1,67.48741534181481,53.694567964101736,50.400217013423955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,HK.00941,2017-05-10 00:00:00,69.055,69.805,69.905,69.055,14.48,0.00083,16940179,1444204823.9,0.9399175764586879,69.155,1,74.67189682758921,58.27789622917729,52.63254961518652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,HK.00941,2017-05-11 00:00:00,69.955,69.605,69.955,69.355,14.446,0.00067,13636600,1162714298.85,-0.2865124274765458,69.805,0,69.03894586381034,56.403922368846324,51.88282327185237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,HK.00941,2017-05-12 00:00:00,69.455,69.455,69.605,68.905,14.421,0.00079,16172877,1374192924.55,-0.2155017599310476,69.605,0,64.64971985618031,54.95801482346525,51.310815475109685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,HK.00941,2017-05-15 00:00:00,68.855,69.905,70.155,68.655,14.497,0.00068,13967611,1188349553.6,0.6479015189691208,69.455,1,71.23359866655369,58.444364630330654,52.935165227289495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,HK.00941,2017-05-16 00:00:00,70.255,70.205,70.505,69.555,14.548,0.00068,13880039,1191815939.05,0.42915385165581454,69.905,1,74.96391283857493,60.65897056210921,54.002674780428116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,HK.00941,2017-05-17 00:00:00,70.305,70.155,70.555,69.955,14.539,0.00045,9280321,797037130.45,-0.07121999857559598,70.205,0,73.06885626274,60.076852581084935,53.790490653103014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,HK.00941,2017-05-18 00:00:00,69.655,69.555,70.155,69.055,14.438,0.00064,13063849,1111042253.05,-0.8552490912978324,70.155,0,53.56852090283121,53.37186243898929,51.2681157890024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,HK.00941,2017-05-19 00:00:00,70.055,70.105,70.255,69.755,14.531,0.00068,14003148,1199928693.429,0.7907411401049489,69.555,1,64.10576719685132,58.053392476829,53.36009159642827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,HK.00941,2017-05-22 00:00:00,70.555,70.805,71.105,70.255,14.65,0.00077,15820199,1368726168.94,0.9985022466300589,70.105,1,73.34458903087742,63.185363269748436,55.875683572456175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,HK.00941,2017-05-23 00:00:00,70.405,70.605,71.155,69.955,14.616,0.00055,11329015,977856971.134,-0.28246592754749356,70.805,0,67.39694044857684,60.86438492927249,54.99139781068452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,HK.00941,2017-05-24 00:00:00,70.655,70.655,70.855,70.455,14.624,0.00037,7555353,652003824.59,0.07081651441115665,70.605,1,68.17125599120244,61.25255871161137,55.176452214835784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,HK.00941,2017-05-25 00:00:00,71.205,71.205,71.355,70.955,14.717,0.00054,11022095,957101013.466,0.7784304012454846,70.655,1,75.76793766363109,65.37390237975478,57.19648947360733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,HK.00941,2017-05-26 00:00:00,70.905,70.505,71.055,70.105,14.599,0.0007,14238140,1226184980.05,-0.9830770311073701,71.205,0,55.52718422378631,56.9618191012732,53.966534707929725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
97,HK.00941,2017-05-29 00:00:00,70.505,70.555,70.755,70.155,14.607,0.0005,10297130,886545684.7,0.07091695624425412,70.505,1,56.52271980533558,57.38906776613338,54.15947902030288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,HK.00941,2017-05-31 00:00:00,71.155,70.805,71.505,70.755,14.65,0.00089,18134808,1571349673.75,0.354333498688966,70.555,1,61.67077764691014,59.57786064828044,55.140473154888156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,HK.00941,2017-06-01 00:00:00,71.555,71.305,71.555,70.905,14.734,0.00059,12112549,1052178972.97,0.7061648188687238,70.805,1,70.15274638186348,63.65155149122411,57.05830045399218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,HK.00941,2017-06-02 00:00:00,71.698,71.098,71.698,70.698,14.489,0.00062,12790044,1092554021.2,-0.29030222284553375,71.305,0,63.20419676790892,60.88055316349466,56.02361186612174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,HK.00941,2017-06-05 00:00:00,71.298,70.798,71.298,70.498,14.438,0.00047,9535233,812057031.53,-0.4219527975470438,71.098,0,53.916585655574245,56.960089753895765,54.52824865604343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
102,HK.00941,2017-06-06 00:00:00,70.398,70.898,71.098,70.398,14.455,0.00025,5206583,444021165.5,0.1412469278793106,70.798,1,56.474922082601466,57.944882790215,54.94652760393849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
